cell_class,gene,mean_expr_case,mean_expr_control,diff_mean_log_expr,direction,cohen_d,t_stat,p_value,adj_p_value,pct_expr_case,pct_expr_control,pct_expr_diff,n_case_patients,n_control_patients,passes_expression_filter,rank_score
epithelial cells,EGR1,0.26646775948123286,0.9323937238697513,-0.6659259643885185,down_in_CKD,-1.633757726184334,-4.987573120719891,4.384844327154511e-05,0.007229408695590848,0.188293897882939,0.4920557021041654,-0.3037618042212264,15,18,True,2.329214159389613
epithelial cells,TSC22D3,0.16644020201333276,0.47637157761175025,-0.3099313755984175,down_in_CKD,-2.304603542338505,-7.088850532651168,4.1811328419115604e-07,0.000693509906063184,0.1409713574097136,0.3419422121342249,-0.2009708547245113,15,18,True,2.2563379809288824
epithelial cells,COX5B,1.9143912378229193,2.3020804033382456,-0.3876891655153263,down_in_CKD,-2.020167892932658,-5.817629426518936,2.166294098395325e-06,0.0018255951174658783,0.834321295143213,0.9177964542052635,-0.0834751590620505,15,18,True,2.1448603671361943
epithelial cells,MT-CYB,4.703511020568038,5.199478833988696,-0.4959678134206582,down_in_CKD,-1.7963984978547922,-5.159126232427694,1.4397713666558956e-05,0.004138505602759737,0.9989041095890411,0.9998773081406048,-0.0009731985515637476,15,18,True,2.123287147114496
epithelial cells,ARG2,0.19822799662012783,0.5156675699010228,-0.317439573280895,down_in_CKD,-2.1261930453311577,-6.415528944414803,7.732259569054241e-07,0.0010168224184038486,0.13967621419676216,0.3616342555671431,-0.22195804137038097,15,18,True,2.0199234385041223
epithelial cells,UQCRH,1.448063260007058,1.8173214883189432,-0.36925822831188526,down_in_CKD,-1.9930597270008166,-5.785581753441024,2.268513468785776e-06,0.0018286191178820996,0.7180074719800748,0.8462057542482057,-0.1281982822681309,15,18,True,2.014950530108564
epithelial cells,PIM3,0.2134976583915421,0.505003630366196,-0.2915059719746539,down_in_CKD,-2.216741620808273,-6.7880025929520915,6.274500483186777e-07,0.0008616980663576506,0.18181818181818182,0.4073983191215263,-0.22558013730334447,15,18,True,1.9803533595527671
epithelial cells,EIF1,2.084254793964815,2.5181302138947785,-0.4338754199299637,down_in_CKD,-1.8628016602197943,-5.320188118447884,9.662945386297951e-06,0.0035475447022171092,0.8556911581569115,0.9450953929206797,-0.08940423476376813,15,18,True,1.9802067306097981
epithelial cells,JUND,1.0776852875587286,1.6894664989416874,-0.6117812113829588,down_in_CKD,-1.5501626384964733,-4.669527913557797,7.461437705403184e-05,0.009743531705500153,0.6019676214196762,0.7622845224219373,-0.16031690100226115,15,18,True,1.907421670236922
epithelial cells,CYSTM1,1.486132038189282,1.8737071094020845,-0.38757507121280255,down_in_CKD,-1.9047513256779507,-5.485479605524845,5.565226036945592e-06,0.0027886294790532774,0.7340224159402241,0.8544874547573769,-0.12046503881715276,15,18,True,1.8858996916457016
