gene,mean_expr_case,mean_expr_control,diff_mean_log_expr,cohen_d,t_stat,p_value,adj_p_value,pct_expr_case,pct_expr_control,pct_expr_diff,n_case_groups,n_control_groups,passes_expression_filter,direction,rank_score,diff_mean_log_expr_CKD_vs_AKI,adj_p_value_CKD_vs_AKI,pct_expr_CKD,pct_expr_AKI,ckd_specificity_score,combined_biomarker_score
TRIM22,0.1171116154672045,0.07341803369909805,0.04369358176810645,1.1108957363697725,3.0567745663698362,0.005572382165204696,0.09294147815297851,0.08751003555453607,0.0576905311778291,0.029819504376706968,15,18,True,up_in_case,0.050082089554092615,-0.04037556824955521,0.9725079514753338,0.08751003555453607,0.11160801632333622,0.0,0.050082089554092615
ENPP4,0.15769792632387022,0.11040811884480989,0.047289807479060336,1.0953544200653293,2.9548898262283307,0.00802074236855032,0.11286873890923942,0.13439996941545285,0.1264665127020785,0.007933456713374337,15,18,True,up_in_case,0.049075830736959064,0.03650180768508261,0.9725079514753338,0.13439996941545285,0.10369790647622774,0.012106839084267055,0.049669983922618156
ATP2C1,0.2788756442105943,0.21348432183043609,0.06539132238015821,0.9762125867836979,2.6207886101282707,0.017055349090071097,0.1695475453779722,0.23184998279619223,0.22572748267898382,0.006122500117208413,15,18,True,up_in_case,0.04919881788124257,0.0342508165633002,0.9829578319949172,0.23184998279619223,0.21457919892668473,0.007465112610110002,0.049566092597010336
RICTOR,0.19146102926350322,0.13630763310938854,0.05515339615411469,1.0466307612282957,2.798292024372679,0.011954091746358966,0.14188787514564355,0.14867912986963336,0.1459122401847575,0.002766889684875845,15,18,True,up_in_case,0.04895416280892048,0.037988901697275784,0.9725079514753338,0.14867912986963336,0.12482880062610056,0.012106839084267055,0.0495468429805531
ERBIN,0.2528927134900825,0.14642785584758156,0.10646485764250097,0.7807868017904449,2.1910408711325493,0.03727507561498793,0.25561219124262013,0.17783002637917192,0.11824480369515011,0.059585222684021805,15,18,True,up_in_case,0.049245585689384155,-0.01833774403418209,1.0,0.17783002637917192,0.18159711546524304,0.0,0.049245585689384155
CLTRN,0.22501753504328445,0.11726464595895264,0.10775288908433181,0.7732736986649325,2.1806758800504142,0.03782043404012559,0.2567994312777618,0.11092632947203425,0.06743648960739031,0.04348983986464394,15,18,True,up_in_case,0.04919408442633974,0.005470883463455978,1.0,0.11092632947203425,0.12421388042597199,-0.0,0.04919408442633974
VPS13A,0.251463874987709,0.1889404247030864,0.06252345028462261,0.9912500289755497,2.6595750446753597,0.015752844462231987,0.16307700047003446,0.1929693772221585,0.18688221709006927,0.0060871601320892366,15,18,True,up_in_case,0.04881304202802192,0.015462887814647941,1.0,0.1929693772221585,0.18182072281074432,-0.0,0.04881304202802192
TMEM67,0.07226076685213233,0.04425941621445316,0.028001350637679168,1.3173654833645572,3.586996515674423,0.0017298328704223648,0.049672634372617104,0.06197193867798295,0.054780600461893765,0.007191338216089187,15,18,True,up_in_case,0.04809764568709892,0.01318104773677025,0.9725079514753338,0.06197193867798295,0.053302400983872324,0.012106839084267055,0.048679956143764726
ARSA,0.10249364808107421,0.07262871729082183,0.029864930790252375,1.2990178154859255,3.522775471433067,0.0021009743463609068,0.05584525359359314,0.09039645219252973,0.07662817551963048,0.013768276672899246,15,18,True,up_in_case,0.04861076443176149,-0.009248992230296238,1.0,0.09039645219252973,0.09805182100231992,0.0,0.04861076443176149
ABCB1,0.2298475231465214,0.16408161227859253,0.06576591086792888,0.9534134997766411,2.5981993813905824,0.016695720323308298,0.16801833376432218,0.16240394540658332,0.14304849884526558,0.01935544656131774,15,18,True,up_in_case,0.04857176893598575,0.03042283681143418,1.0,0.16240394540658332,0.13449981831903177,-0.0,0.04857176893598575
FAM76A,0.1119311774150948,0.08723264699548955,0.02469853041960525,1.3179279663529204,3.7205719313315577,0.0008835648049771916,0.0338107151378269,0.09507971097602937,0.09237875288683603,0.0027009580891933366,15,18,True,up_in_case,0.04788058095735756,0.019254463078392348,0.9725079514753338,0.09507971097602937,0.08105766274422115,0.012106839084267055,0.04846026344626951
RSRP1,0.4491184666425287,0.2808619424359359,0.16825652420659282,0.656686699893149,1.8520584910438407,0.07464562823423906,0.36478604134796505,0.2755476545475399,0.19057736720554272,0.08497028734199716,15,18,True,up_in_case,0.04839119580324528,-0.10706861897545344,0.9725079514753338,0.2755476545475399,0.3119322469743131,0.0,0.04839119580324528
DOCK8,0.08292304773876519,0.05649208651050143,0.026430961228263758,1.315701559771403,3.6503187509128483,0.0012235279018643426,0.0410354207304101,0.060098635164583095,0.056951501154734414,0.0031471340098486802,15,18,True,up_in_case,0.048227755880676446,-0.031788115000644365,0.9725079514753338,0.060098635164583095,0.06811638762333343,0.0,0.048227755880676446
NOTCH2,0.10686462271500621,0.0744591515410577,0.032405471173948514,1.2488161519333687,3.39231364942205,0.002800206692871691,0.0643717694802742,0.09349313759223153,0.0828175519630485,0.010675585629183026,15,18,True,up_in_case,0.04821027947382942,-0.006065146409210367,1.0,0.09349313759223153,0.10221650781228163,0.0,0.04821027947382942
SAMHD1,0.10165831110460498,0.059113266555118754,0.042545044549486224,1.1129833695653208,3.043222784226093,0.005992283918651266,0.09642144633871258,0.058454715754864855,0.04023094688221709,0.018223768872647768,15,18,True,up_in_case,0.04810133560502661,-0.0742086213698178,0.9725079514753338,0.058454715754864855,0.09631886407468486,0.0,0.04810133560502661
SMAD2,0.22381117157567385,0.17517846514681001,0.04863270642886383,1.0576187809714683,2.8920367468380133,0.008488774803343853,0.11675214009940284,0.17542149329051496,0.18267898383371825,-0.007257490543203293,15,18,True,up_in_case,0.04797510529525363,0.017060734002413924,0.9999599961434756,0.17542149329051496,0.16759370545322413,1.7373801655231212e-05,0.04797593880521742
PIGM,0.08598188394194287,0.05930669941398906,0.026675184527953803,1.3834892839398083,3.677625189345294,0.0018796307673055303,0.05220727254808169,0.07588790763466759,0.06702078521939954,0.008867122415268047,15,18,True,up_in_case,0.04732192176204557,0.012324751112733998,0.9725079514753338,0.07588790763466759,0.06892696425077564,0.012106839084267055,0.047894840653976936
EGLN3,0.064791875212443,0.04327913214224994,0.021512743070193067,1.4445834821335621,3.958528817237113,0.0006540212850283902,0.029112976289138903,0.05906640669801583,0.049607390300230945,0.009459016397784882,15,18,True,up_in_case,0.047731508789004964,0.0020538979437216415,1.0,0.05906640669801583,0.05475584872963077,-0.0,0.047731508789004964
ADAMTS9-AS1,0.17951339057364804,0.12335467323829545,0.05615871733535259,0.9733808978097792,2.723127460341723,0.011320146463420144,0.13821239080132333,0.12044576977482127,0.11473441108545035,0.005711358689370921,15,18,True,up_in_case,0.04698098753278658,0.035292998817754495,0.9725079514753338,0.12044576977482127,0.10565447074936411,0.012106839084267055,0.04754977878886599
NFAT5,0.3823014498342946,0.26701495865562774,0.11528649117866685,0.7850986301716676,2.089433111239333,0.05192083767217552,0.30308952469840494,0.26069503383415527,0.25681293302540414,0.003882100808751121,15,18,True,up_in_case,0.046923671916176225,0.06884573985911707,0.9725079514753338,0.26069503383415527,0.23517902563099197,0.012106839084267055,0.04749176926130832
CAPG,0.6050111015469668,0.4957158108488009,0.1092952906981659,0.7750653858696157,2.1372908601752667,0.04318033978504354,0.27543901586606134,0.38234507015330504,0.3703002309468822,0.012044839206422853,15,18,True,up_in_case,0.047436001557978856,0.003951178190126248,1.0,0.38234507015330504,0.3458646616541353,-0.0,0.047436001557978856
CARMIL1,0.17591535778755807,0.09434723086970308,0.08156812691785499,0.8570695415127848,2.380759571990679,0.025218340269345312,0.2100867349331216,0.1371525786596322,0.08106235565819861,0.0560902230014336,15,18,True,up_in_case,0.04737081158727889,0.007227114106004323,1.0,0.1371525786596322,0.12611454286273305,-0.0,0.04737081158727889
SLC25A30,0.13112739450562294,0.09758130493891286,0.03354608956671008,1.148448470993512,3.2957167632036812,0.0025090756075043944,0.061154255108559805,0.1147111671827809,0.11200923787528869,0.002701929307492218,15,18,True,up_in_case,0.04675407142085489,0.02590743772075725,0.9725079514753338,0.1147111671827809,0.09984067976633032,0.012106839084267055,0.04732011544008151
S100A4,0.7750008742454301,0.6056218339007133,0.16937904034471674,0.6544904535870646,1.8283853143558544,0.07894597266424216,0.3750565876220499,0.34229842871888977,0.32979214780600463,0.012506280912885137,15,18,True,up_in_case,0.04721433633756234,-0.18011370693470297,0.9725079514753338,0.34229842871888977,0.35536797383794055,0.0,0.04721433633756234
OCLN,0.23104629804308383,0.16650567872128527,0.06454061932179855,0.9431524524815014,2.5761618640078514,0.017353755521222702,0.17150246661165722,0.18912719348549145,0.1835565819861432,0.00557061149934826,15,18,True,up_in_case,0.04661122093971933,0.05938497752608629,0.9725079514753338,0.18912719348549145,0.1581742460239819,0.012106839084267055,0.04717553549115774
SERPINA1,0.3619354921167716,0.25383430711266447,0.10810118500410715,0.7734962455974015,2.1405329508607545,0.04257496841337932,0.27369622551458134,0.18643193026723248,0.15339491916859122,0.03303701109864127,15,18,True,up_in_case,0.04705325297140869,-0.004362443309812669,1.0,0.18643193026723248,0.1936160102859379,0.0,0.04705325297140869
AMACR,0.06642684306164094,0.021811795212553886,0.044615047849087056,1.1197223713334679,2.983009649536432,0.0082494030636323,0.1145218515909718,0.05585502924647322,0.01953810623556582,0.0363169230109074,15,18,True,up_in_case,0.047014612697176064,-0.0046990746255472365,1.0,0.05585502924647322,0.04354753053637812,0.0,0.047014612697176064
CITED2,0.33087541952416094,0.26654276642935915,0.0643326530948018,0.9064945940660856,2.5733062611843174,0.015469951506868586,0.1615392289143022,0.23792866154375503,0.2272055427251732,0.010723118818581817,15,18,True,up_in_case,0.04617101168065943,0.046198761351690154,0.9725079514753338,0.23792866154375503,0.1994298012689717,0.012106839084267055,0.04672999668943499
CTBP1,0.247245582373079,0.2034554598467865,0.043790122526292496,1.072650884936309,2.9721362470336103,0.006543178106357013,0.10119941131814053,0.19975532362273962,0.20683602771362586,-0.007080704090886236,15,18,True,up_in_case,0.04672829582971161,0.008763264079734906,1.0,0.19975532362273962,0.19655085669564246,-0.0,0.04672829582971161
TIAL1,0.26645448190189774,0.20590648005286852,0.060548001849029226,0.9506286951507578,2.635515877600413,0.014326873614849727,0.1556520579075968,0.19667775356501127,0.19755196304849884,-0.0008742094834875702,15,18,True,up_in_case,0.04649848980182071,-0.000481223429451727,1.0,0.19667775356501127,0.18850099225759567,0.0,0.04649848980182071
REV3L,0.14392385024828108,0.1021778550737863,0.04174599517449479,1.1233226514010708,3.0322183943992167,0.006721663297582323,0.1024832545535989,0.11610658714684406,0.11362586605080831,0.002480721096035754,15,18,True,up_in_case,0.04639466211401977,0.012685775866186771,1.0,0.11610658714684406,0.10389356290354138,-0.0,0.04639466211401977
DOCK5,0.06804452683608171,0.0450967393202119,0.02294778751586981,1.3332330252245954,3.759917974978844,0.0008022496733150388,0.03205540720530349,0.054440493940436596,0.048267898383371824,0.006172595557064772,15,18,True,up_in_case,0.045711573526542065,0.010168892222613059,0.9725079514753338,0.054440493940436596,0.049696732537663865,0.012106839084267055,0.046264996191516555
RALGPS2,0.12334888490437333,0.0844308597016283,0.03891802520274504,1.1548331109318921,3.1128266562305122,0.005673102899400787,0.0938263405485197,0.09817639637573117,0.09722863741339492,0.0009477589623362453,15,18,True,up_in_case,0.04618765442015623,0.014965380586861005,1.0,0.09817639637573117,0.07918495122564777,-0.0,0.04618765442015623
PAK2,0.3216643980158637,0.26296335384886865,0.058701044166995064,0.9822556085686663,2.664107983403468,0.01476903612369232,0.1581094809162246,0.239725503689261,0.24189376443418015,-0.0021682607449191593,15,18,True,up_in_case,0.04618763004012232,-0.021244118366087028,1.0,0.239725503689261,0.24048970008664786,0.0,0.04618763004012232
FZD3,0.07014126753142268,0.04227835575687305,0.02786291177454963,1.3295526602493433,3.564749476566814,0.0021678195587168303,0.05679506985072306,0.06332912795809917,0.051224018475750574,0.012105109482348594,15,18,True,up_in_case,0.046146822106542494,0.007014317462051056,1.0,0.06332912795809917,0.061631774603795736,-0.0,0.046146822106542494
ARFGEF1,0.253132203299738,0.19634254786713315,0.05678965543260486,1.0136413338394217,2.704981283866225,0.014735008119079107,0.1579806064597093,0.20030966853997018,0.20715935334872979,-0.00684968480875961,15,18,True,up_in_case,0.04613184634201218,0.021072656870128548,1.0,0.20030966853997018,0.17726472314615535,-0.0,0.04613184634201218
CRYAB,0.8981720443101502,0.7243477300432298,0.17382431426692035,0.6528631114905242,1.7939846968430706,0.08606972443389974,0.39248117008681255,0.3744313185762893,0.3551501154734411,0.0192812031028482,15,18,True,up_in_case,0.04609485426305392,-0.1536604643199495,0.9725079514753338,0.3744313185762893,0.40855857114906224,0.0,0.04609485426305392
SRGAP3,0.1255906693739645,0.07166023034847684,0.05393043902548765,1.0302187172965622,2.744329595935472,0.01370348064124824,0.1523166352477825,0.0992277401842719,0.08327944572748268,0.01594829445678922,15,18,True,up_in_case,0.04540667865765968,0.04534419448598856,0.9725079514753338,0.0992277401842719,0.0660480196774464,0.012106839084267055,0.04595641000951899
GABARAP,0.48377767642710073,0.29945895771791997,0.18431871870918076,0.6561066418386132,1.7437099335926118,0.09938889678514479,0.4193605248968103,0.35346178843139503,0.24960739030023094,0.1038543981311641,15,18,True,up_in_case,0.04564152035259575,0.1276641759891849,0.990224824195244,0.35346178843139503,0.21555748106325293,0.00426619043043342,0.04583623576995443
MUC1,0.8603004397538138,0.6964911508774386,0.16380928887637514,0.6662150290111137,1.8248065067810542,0.08151487297790878,0.3824147381394082,0.46131054784570097,0.43399538106235563,0.027315166783345335,15,18,True,up_in_case,0.04555891941368874,0.1133304603931955,0.9972390635746412,0.46131054784570097,0.3971266456103083,0.001200717770921889,0.04561362281785276
IFNAR1,0.29724465470352934,0.2330817207872462,0.06416293391628314,0.9603347429409725,2.561799253093744,0.019920151008452503,0.18564923139750383,0.22731964674848032,0.23376443418013856,-0.006444787431658244,15,18,True,up_in_case,0.04506158809714181,0.036491879286973894,0.9725079514753338,0.22731964674848032,0.19590798557732622,0.012106839084267055,0.045607141493115434
PPIC,0.3268422969573498,0.2461106725449077,0.08073162441244208,0.873691365923278,2.353358676675974,0.029469709521471373,0.22661012350090237,0.26537829261765494,0.2464203233256351,0.018957969292019844,15,18,True,up_in_case,0.04547506664804082,-0.057522970052138134,0.9725079514753338,0.26537829261765494,0.28887273946949155,0.0,0.04547506664804082
C9orf116,0.05509571658926422,0.03371763798179873,0.02137807860746549,1.4414806227636308,3.9016411480036295,0.0008882043518129103,0.033901888472016514,0.05187903811599189,0.03810623556581986,0.013772802550172034,15,18,True,up_in_case,0.04529274707577222,-0.02296883034195924,0.9725079514753338,0.05187903811599189,0.06808843670514576,0.0,0.04529274707577222
S100PBP,0.08442829460119812,0.06034564845897169,0.02408264614222643,1.378442025448469,3.7275696440172963,0.0013483764272342286,0.043552088782095114,0.07022976641052109,0.06803695150115474,0.0021928149093663474,15,18,True,up_in_case,0.045180181009020055,-0.0009347493487032316,1.0,0.07022976641052109,0.07035246107834642,0.0,0.045180181009020055
EBLN3P,0.19568588595509998,0.11095537894575264,0.08473050700934734,0.8183212649941257,2.30489563806853,0.02890801420444656,0.22396764870473848,0.14739840195741102,0.0935796766743649,0.053818725283046126,15,18,True,up_in_case,0.045056056736186845,-0.002862140209603792,1.0,0.14739840195741102,0.1411241859295078,0.0,0.045056056736186845
USP33,0.22975263712166377,0.17977812758818104,0.04997450953348273,1.0528890489532534,2.81298267361437,0.011637174833715697,0.14040514173307841,0.1836219749971327,0.188729792147806,-0.005107817150673294,15,18,True,up_in_case,0.04486267139329773,0.01677004504964505,1.0,0.1836219749971327,0.16859993850798,-0.0,0.04486267139329773
ZNF626,0.12312119824576233,0.09826580886207231,0.024855389383690016,1.3103515702376831,3.616549745603843,0.0013995302783645948,0.04428591318929889,0.11276140230148718,0.1169515011547344,-0.004190098853247226,15,18,True,up_in_case,0.044090179630770575,0.011310859911177168,0.9725079514753338,0.11276140230148718,0.09480951449255108,0.012106839084267055,0.04462397234075675
LY6E,0.33065456689554,0.25771005577914713,0.07294451111639288,0.9072565154726806,2.4260316242647484,0.026089144622649028,0.21335957953895793,0.21793401383950758,0.17288683602771363,0.04504717781179396,15,18,True,up_in_case,0.044398944170297425,-0.10987656117166544,0.9725079514753338,0.21793401383950758,0.2746177711937837,0.0,0.044398944170297425
ZNF462,0.07586728089016898,0.053179485197702686,0.02268779569246629,1.335698671048935,3.7236486759379734,0.000971034678891803,0.035687213360892554,0.06309974385441755,0.050808314087759814,0.012291429766657737,15,18,True,up_in_case,0.0438647417957921,0.01233607776105819,0.9725079514753338,0.06309974385441755,0.05271543170193141,0.012106839084267055,0.04439580516618668
SAMD9,0.12218390653504696,0.08051965617405898,0.041664250360987976,1.1073223074938596,2.984808136093774,0.007546549161510308,0.10960675397916264,0.08884810949267882,0.07103926096997691,0.01780884852270191,15,18,True,up_in_case,0.04429782923353824,-0.036450652868803474,0.9725079514753338,0.08884810949267882,0.10188109679402968,0.0,0.04429782923353824
CAPZA2,0.6219362604188526,0.5573465525206666,0.06458970789818608,0.8742868961580537,2.5450051171426917,0.01612315505079011,0.16487771353648573,0.42218144282601217,0.4753810623556582,-0.053199619529646025,15,18,True,up_in_case,0.04420681363972253,-0.010329888826422273,1.0,0.42218144282601217,0.4230930486066467,0.0,0.04420681363972253
RPE,0.11589027115026375,0.09058042921839539,0.02530984193186836,1.3237278771133023,3.6112305592978498,0.0015992813573388767,0.04808448167418397,0.09754559009060672,0.10346420323325635,-0.005918613142649631,15,18,True,up_in_case,0.04415724103873332,-0.0006149034730262293,1.0,0.09754559009060672,0.09757665539312967,0.0,0.04415724103873332
CARHSP1,0.3322822639319994,0.25821168046570847,0.07407058346629092,0.888384234937417,2.403698184246412,0.02610225693399211,0.2133755923969196,0.22355392437970714,0.2010623556581986,0.022491568721508537,15,18,True,up_in_case,0.04414438167962307,-0.16155161526634604,0.9725079514753338,0.22355392437970714,0.2886211812058026,0.0,0.04414438167962307
VIM,0.7781167146091948,0.6088591161502536,0.16925759845894128,0.6300741089612231,1.7888128785766848,0.08412183157480237,0.3885447826100737,0.3495049126428872,0.24669745958429562,0.10280745305859157,15,18,True,up_in_case,0.043783986275127994,-0.3622805453617167,0.9725079514753338,0.3495049126428872,0.4535036475948235,0.0,0.043783986275127994
CDC42SE1,0.37959717752534616,0.2803023879625102,0.09929478956283594,0.796497285373828,2.14935785231094,0.04441295507226625,0.28016882852664726,0.2757388079672745,0.26064665127020786,0.01509215669706665,15,18,True,up_in_case,0.0437024784986601,0.0015356272993903297,1.0,0.2757388079672745,0.2593845207815077,-0.0,0.0437024784986601
RASSF6,0.0779811927372893,0.05450221003061174,0.023478982706677566,1.3686624760913555,3.7107497748474567,0.0013578183884419034,0.04370477937797377,0.0733837978361433,0.0684526558891455,0.0049311419469978,15,18,True,up_in_case,0.0436863344124589,-0.008060601609596263,1.0,0.0733837978361433,0.07180590882410487,0.0,0.0436863344124589
DEGS2,0.11518074504099506,0.05709201128439666,0.0580887337565984,0.9923935338063032,2.629860070771058,0.017904943957017097,0.17499085975914444,0.09739266735481898,0.061662817551963046,0.035729849802855936,15,18,True,up_in_case,0.04363780527213683,0.024500911268546394,1.0,0.09739266735481898,0.07471280431562177,-0.0,0.04363780527213683
ZDHHC21,0.16587768778946202,0.11577594579551828,0.05010174199394374,1.0402700728272427,2.7741564223841655,0.012782655938304318,0.14669788987691862,0.13462935351913446,0.13016166281755195,0.004467690701582511,15,18,True,up_in_case,0.043445440223105494,0.02021384449657518,0.9948191735373294,0.13462935351913446,0.12429773318053498,0.002255852994767657,0.04354344674954178
PARP14,0.2490198740646518,0.1890914955467962,0.059928378517855624,0.9686462252591826,2.5913939093944,0.018465495622839737,0.17802927137152819,0.17654929846694958,0.16147806004618936,0.015071238420760219,15,18,True,up_in_case,0.04350852191873216,-0.049342781289929305,0.9725079514753338,0.17654929846694958,0.19766889342314894,0.0,0.04350852191873216
MKRN1,0.22745531937046293,0.19163296309097655,0.03582235627948638,1.092144975235151,3.1007367617161288,0.004276652569873622,0.08064999715315269,0.18935657758917307,0.2084526558891455,-0.019096078299972424,15,18,True,up_in_case,0.04277714345444216,0.0196358435407733,0.9725079514753338,0.18935657758917307,0.17664980294602678,0.012106839084267055,0.0432950394467297
ARHGAP29,0.5318994593669707,0.41347738560541597,0.11842207376155472,0.7485869263221323,2.0060432977834837,0.0599360926819879,0.32591733636135967,0.34099858546469397,0.3286836027713626,0.012314982693331367,15,18,True,up_in_case,0.0431626418441706,-0.025426626070900404,1.0,0.34099858546469397,0.35352321323755487,0.0,0.0431626418441706
TLR3,0.06817770869683232,0.043413804440335546,0.02476390425649677,1.3136053320959864,3.5874231728674304,0.0016737028112008628,0.04898255741067718,0.06114997897312383,0.048267898383371824,0.012882080589752008,15,18,True,up_in_case,0.042612947074864,0.013939562868535517,0.9725079514753338,0.06114997897312383,0.05380551751125025,0.012106839084267055,0.04312885516800577
DHCR24,0.1308557220584065,0.082361107629257,0.04849461442914951,1.0533087946167385,2.7992029302313832,0.012389025881381974,0.14415441872180412,0.10633864739840196,0.08965357967667437,0.016685067721727592,15,18,True,up_in_case,0.042966902863487214,-0.007097727569992468,1.0,0.10633864739840196,0.12885373284512397,0.0,0.042966902863487214
LAPTM4B,0.4247737797394629,0.3301305255875839,0.09464325415187902,0.8018278286273859,2.171652135242753,0.042039464338395706,0.27195103588061986,0.3149443743548572,0.32369515011547345,-0.008750775760616225,15,18,True,up_in_case,0.042915139389240645,0.03874851108667965,1.0,0.3149443743548572,0.2855465802051597,-0.0,0.042915139389240645
TYROBP,0.1942631391461182,0.12128125885794054,0.07298188028817766,0.8553070620704493,2.391542002872129,0.024221883601909525,0.20547871058311717,0.07412929617310854,0.03875288683602771,0.035376409337080826,15,18,True,up_in_case,0.04289841220783281,-0.1387668957687086,0.9725079514753338,0.07412929617310854,0.11627581966067585,0.0,0.04289841220783281
AC118549.1,0.11365827427865154,0.05815852301382956,0.05549975126482198,0.9508468052051281,2.642155878207907,0.013993891712820297,0.15388300851464312,0.08777765034216461,0.05108545034642032,0.036692199995744294,15,18,True,up_in_case,0.04289337992865014,0.0030754910555969295,1.0,0.08777765034216461,0.08091790815328284,-0.0,0.04289337992865014
C5orf15,0.2716610280937745,0.2161296785107861,0.055531349582988415,0.9540560313790075,2.6282067704928918,0.014927685114817802,0.15896569904004712,0.2194058951714646,0.2325635103926097,-0.013157615221145086,15,18,True,up_in_case,0.0423149597631776,0.03127799624035829,0.9725079514753338,0.2194058951714646,0.19870307739609247,0.012106839084267055,0.04282726017188763
TCTN2,0.07014035563500717,0.04434989553985547,0.0257904600951517,1.3428925168541923,3.5626037876645875,0.002469875135120707,0.06061083389164515,0.05985013571892801,0.0520554272517321,0.007794708467195911,15,18,True,up_in_case,0.04216493015382813,0.024173112919218635,0.9725079514753338,0.05985013571892801,0.041646868099617075,0.012106839084267055,0.04267541417819989
STXBP2,0.20966555398967504,0.17424970807803453,0.035415845911640514,1.1565807495858094,3.126782271306187,0.00537105783614009,0.09118993798721362,0.15861910769583668,0.17528868360277136,-0.016669575906934686,15,18,True,up_in_case,0.0426019112460095,-0.027585096588273628,0.9725079514753338,0.15861910769583668,0.18059088241048718,0.0,0.0426019112460095
RHPN1,0.10940972939358191,0.07691020184496426,0.03249952754861765,1.2205657136725914,3.249868087216533,0.004664826407413945,0.08472312234586975,0.0944680200328784,0.09150115473441109,0.0029668652984673055,15,18,True,up_in_case,0.04252381382857371,-0.00243406265426227,1.0,0.0944680200328784,0.10322274086703748,0.0,0.04252381382857371
CDS1,0.13879334040788457,0.09800504714146313,0.040788293266421444,1.0907139370270553,2.9446743514757543,0.0081616582005952,0.11390288138414686,0.1260847956569943,0.12240184757505773,0.00368294808193656,15,18,True,up_in_case,0.04197322338376147,0.02660698757245053,0.9725079514753338,0.1260847956569943,0.11118875255052128,0.012106839084267055,0.04248138644511667
DMXL2,0.1076461241984221,0.0709495502548592,0.03669657394356289,1.1576977492066651,3.0894562106087036,0.006472614967504172,0.10067305494759005,0.08720419008296058,0.07662817551963048,0.0105760145633301,15,18,True,up_in_case,0.042359775984889846,0.0014498800095959635,1.0,0.08720419008296058,0.08603292618162507,-0.0,0.042359775984889846
RBM6,0.27275028952071934,0.2105569707953856,0.062193318725333735,0.9224662712396157,2.5215640730879105,0.019502185121877146,0.18363154502773096,0.2026799709446802,0.20868360277136258,-0.006003631826682371,15,18,True,up_in_case,0.042228255908949644,-0.0023820157980771195,1.0,0.2026799709446802,0.19744528607764766,0.0,0.042228255908949644
COLGALT1,0.07356182184118756,0.04889583371117422,0.02466598813001334,1.3392639822563872,3.6011533009574355,0.00193070815344661,0.053030117281333555,0.06101617157930955,0.04993071593533487,0.01108545564397468,15,18,True,up_in_case,0.0421344645685693,-0.019018760817544347,0.9725079514753338,0.06101617157930955,0.07502026441568606,0.0,0.0421344645685693
CFAP97,0.2253914917180372,0.13356237583959177,0.09182911587844544,0.7726391187085329,2.1823434414377707,0.03759933781313413,0.256151036171924,0.15397407959628398,0.10752886836027714,0.04644521123600684,15,18,True,up_in_case,0.04196765427893085,-0.010200747795536591,1.0,0.15397407959628398,0.1499846269949968,0.0,0.04196765427893085
ARMT1,0.13131341721588657,0.07115224797376382,0.06016116924212275,0.9027527840812445,2.543688785643751,0.016844465631040435,0.16891842499549697,0.09070229766410522,0.061986143187066974,0.028716154477038243,15,18,True,up_in_case,0.041945372930790904,-0.001662168976385825,1.0,0.09070229766410522,0.10162953853034072,0.0,0.041945372930790904
LRRIQ1,0.06315514044642787,0.034427774899187066,0.0287273655472408,1.2577580762341602,3.3838040875002973,0.0031374658736384423,0.06924835392530561,0.056199105401995644,0.042771362586605084,0.01342774281539056,15,18,True,up_in_case,0.041898413751889074,0.0011828272222188033,1.0,0.056199105401995644,0.052128462419990494,-0.0,0.041898413751889074
FMNL2,0.09242061919716628,0.06723003332671264,0.02519058587045364,1.3300080277416422,3.561784341902303,0.002212367934098013,0.05730144610010682,0.08131666475513247,0.07242494226327945,0.008891722491853021,15,18,True,up_in_case,0.041606024721929785,-0.0006532667963728145,1.0,0.08131666475513247,0.0837689018084244,0.0,0.041606024721929785
SEC22B,0.2557197636758697,0.1542619533416858,0.10145781033418388,0.7433899628715402,2.101120017803481,0.044685055419287155,0.28118243225531714,0.18077378904308597,0.12831408775981523,0.05245970128327074,15,18,True,up_in_case,0.04155880878699972,0.00513538617866105,1.0,0.18077378904308597,0.17785169242809626,-0.0,0.04155880878699972
PAFAH1B3,0.1631061799471949,0.12656398971317137,0.036542190234023525,1.1372241733944908,3.0608855869262652,0.006442495582072298,0.10037299839631968,0.1464044041747907,0.14300230946882217,0.003402094705968528,15,18,True,up_in_case,0.04148946920648062,-0.03938063338007558,0.9725079514753338,0.1464044041747907,0.16683903066215724,0.0,0.04148946920648062
TENT2,0.117444088221835,0.059406312139791244,0.05803777608204375,0.9195671052750717,2.562330456398408,0.01664323313432329,0.16768472448119165,0.08798791910387277,0.04983833718244804,0.03814958192142473,15,18,True,up_in_case,0.041388494685459715,-0.000549582581102645,1.0,0.08798791910387277,0.08871621432764067,0.0,0.041388494685459715
CTSC,0.6199658182137676,0.5190169456668647,0.10094887254690288,0.7803597140373756,2.092873576074139,0.050512331926185934,0.299127686283762,0.39989295408494857,0.4033718244803695,-0.003478870395420941,15,18,True,up_in_case,0.041290146669123444,-0.1210692539760716,0.9725079514753338,0.39989295408494857,0.4367610476004137,0.0,0.041290146669123444
TRIQK,0.14001567896928244,0.10926244859127304,0.030753230378009394,1.2093590177853966,3.2533109816111545,0.004211032322898379,0.079992355805877,0.12207057384256605,0.12503464203233255,-0.0029640681897665083,15,18,True,up_in_case,0.04079748772443201,0.013623080216270789,0.9744581190410875,0.12207057384256605,0.10638119462224334,0.01123682156453293,0.04125592181427267
